date_time,video_id,video_url,title,thumbnail_url,view_count,post_time_text
2023-03-10 19:57:32.538497,1UL0IE44ync,https://www.youtube.com/watch?v=1UL0IE44ync,How to Delete Adsense Account Permanently 2021 - Adsense Account Delete kaise kare - Close Adsense,https://i.ytimg.com/vi/1UL0IE44ync/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAJyfVyF1-G9dvPJdvWMdobZ1bf_w,210,1 year ago
2023-03-10 19:57:32.538497,u5YjJri1RAA,https://www.youtube.com/watch?v=u5YjJri1RAA,How to Enable Monetization on YouTube 2021 | YouTube Channel Monetize kaise kare in mobile,https://i.ytimg.com/vi/u5YjJri1RAA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCK-xziBVEXtBvuEfd4MojuIkEZ0A,218,1 year ago
2023-03-10 20:09:52.075615,3h0XuohC2E4,https://www.youtube.com/watch?v=3h0XuohC2E4,KineMaster Video Encoding Warning Problem | How to Solve this Encoding Warning in Kinemaster - Error,https://i.ytimg.com/vi/3h0XuohC2E4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDRidJkHOnBJbw0yhBgREa2d6CJGg,1404,1 year ago
2023-03-10 20:09:52.075615,1UL0IE44ync,https://www.youtube.com/watch?v=1UL0IE44ync,How to Delete Adsense Account Permanently 2021 - Adsense Account Delete kaise kare - Close Adsense,https://i.ytimg.com/vi/1UL0IE44ync/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAJyfVyF1-G9dvPJdvWMdobZ1bf_w,210,1 year ago
2023-03-10 20:09:52.075615,u5YjJri1RAA,https://www.youtube.com/watch?v=u5YjJri1RAA,How to Enable Monetization on YouTube 2021 | YouTube Channel Monetize kaise kare in mobile,https://i.ytimg.com/vi/u5YjJri1RAA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCK-xziBVEXtBvuEfd4MojuIkEZ0A,218,1 year ago
2023-03-10 20:13:19.332076,dLhIlp_ahGQ,https://www.youtube.com/watch?v=dLhIlp_ahGQ,PW Launching NEET PG 🔥🔥 @PWMedEd,https://i.ytimg.com/vi/dLhIlp_ahGQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBfPe5s_3kX-hz6GKdL00p5aHoJSg,469881,1 month ago
2023-03-10 20:13:19.332076,f8nV6acWTv4,https://www.youtube.com/watch?v=f8nV6acWTv4,SHUNYA SE ALAKH TAK - Official Teaser | RELEASING on 10 Million 🚀 ft. @Alakh.Pandey,https://i.ytimg.com/vi/f8nV6acWTv4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDxiZYB8fRQ-rv62AZLSBN4BoDksA,1495485,1 month ago
2023-03-10 20:13:19.332076,b4gM-03VDZg,https://www.youtube.com/watch?v=b4gM-03VDZg,The World's Biggest EDUCATIONAL FESTIVAL is Back 🚀 Check Description !!,https://i.ytimg.com/vi/b4gM-03VDZg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCgqU_6Z0UmsiHfi6ikqgSXPkC7SQ,306931,2 weeks ago
2023-03-10 20:13:19.332076,K6vM_j7V2L8,https://www.youtube.com/watch?v=K6vM_j7V2L8,#TyoharTaiyariKa Official Song | Happy Vishwas Diwas ♥️ LIVE Today @8PM,https://i.ytimg.com/vi/K6vM_j7V2L8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwn7kIaYOEy4Ge1ZevZXm_DPHDow,579810,10 days ago
2023-03-10 20:13:19.332076,HV3AY2iZf2I,https://www.youtube.com/watch?v=HV3AY2iZf2I,NEW WORLD of PhysicsWallah 🤯 Launching KHAZANA | 3D Model | POLL in Class | LIVE Video Call & more.,https://i.ytimg.com/vi/HV3AY2iZf2I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJLyt7Ul3ev6sxy-FuXac2yWrhtQ,619933,6 days ago
2023-03-10 20:16:09.695367,dLhIlp_ahGQ,https://www.youtube.com/watch?v=dLhIlp_ahGQ,PW Launching NEET PG 🔥🔥 @PWMedEd,https://i.ytimg.com/vi/dLhIlp_ahGQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFTyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDvwwVXeYc62SagGFdr1CudtuS31w,469881,1 month ago
2023-03-10 20:16:09.695367,f8nV6acWTv4,https://www.youtube.com/watch?v=f8nV6acWTv4,SHUNYA SE ALAKH TAK - Official Teaser | RELEASING on 10 Million 🚀 ft. @Alakh.Pandey,https://i.ytimg.com/vi/f8nV6acWTv4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFTyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCT-vpkZMf-HZZJSCcf8rvcXQtafw,1495512,1 month ago
2023-03-10 20:16:09.695367,b4gM-03VDZg,https://www.youtube.com/watch?v=b4gM-03VDZg,The World's Biggest EDUCATIONAL FESTIVAL is Back 🚀 Check Description !!,https://i.ytimg.com/vi/b4gM-03VDZg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFTyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDoYFZVriddmSrFgpzODZhfGbXPhA,306938,2 weeks ago
2023-03-10 20:16:09.695367,K6vM_j7V2L8,https://www.youtube.com/watch?v=K6vM_j7V2L8,#TyoharTaiyariKa Official Song | Happy Vishwas Diwas ♥️ LIVE Today @8PM,https://i.ytimg.com/vi/K6vM_j7V2L8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFTyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9sMQDbFk6t90Ex43LywbkJobJrA,579824,10 days ago
2023-03-10 20:16:09.695367,HV3AY2iZf2I,https://www.youtube.com/watch?v=HV3AY2iZf2I,NEW WORLD of PhysicsWallah 🤯 Launching KHAZANA | 3D Model | POLL in Class | LIVE Video Call & more.,https://i.ytimg.com/vi/HV3AY2iZf2I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFTyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC6rBSoSkjVG3wKePl1SOvc9KIWrg,620038,6 days ago
2023-03-10 20:29:32.600424,dLhIlp_ahGQ,https://www.youtube.com/watch?v=dLhIlp_ahGQ,PW Launching NEET PG 🔥🔥 @PWMedEd,https://i.ytimg.com/vi/dLhIlp_ahGQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFTyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDvwwVXeYc62SagGFdr1CudtuS31w,469892,1 month ago
2023-03-10 20:29:32.600424,f8nV6acWTv4,https://www.youtube.com/watch?v=f8nV6acWTv4,SHUNYA SE ALAKH TAK - Official Teaser | RELEASING on 10 Million 🚀 ft. @Alakh.Pandey,https://i.ytimg.com/vi/f8nV6acWTv4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFTyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCT-vpkZMf-HZZJSCcf8rvcXQtafw,1495536,1 month ago
2023-03-10 20:29:32.600424,b4gM-03VDZg,https://www.youtube.com/watch?v=b4gM-03VDZg,The World's Biggest EDUCATIONAL FESTIVAL is Back 🚀 Check Description !!,https://i.ytimg.com/vi/b4gM-03VDZg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFTyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDoYFZVriddmSrFgpzODZhfGbXPhA,306940,2 weeks ago
2023-03-10 20:29:32.600424,K6vM_j7V2L8,https://www.youtube.com/watch?v=K6vM_j7V2L8,#TyoharTaiyariKa Official Song | Happy Vishwas Diwas ♥️ LIVE Today @8PM,https://i.ytimg.com/vi/K6vM_j7V2L8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFTyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9sMQDbFk6t90Ex43LywbkJobJrA,579865,10 days ago
2023-03-10 20:29:32.600424,HV3AY2iZf2I,https://www.youtube.com/watch?v=HV3AY2iZf2I,NEW WORLD of PhysicsWallah 🤯 Launching KHAZANA | 3D Model | POLL in Class | LIVE Video Call & more.,https://i.ytimg.com/vi/HV3AY2iZf2I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFTyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC6rBSoSkjVG3wKePl1SOvc9KIWrg,620189,6 days ago
2023-03-10 20:46:25.239832,dLhIlp_ahGQ,https://www.youtube.com/watch?v=dLhIlp_ahGQ,PW Launching NEET PG 🔥🔥 @PWMedEd,https://i.ytimg.com/vi/dLhIlp_ahGQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBfPe5s_3kX-hz6GKdL00p5aHoJSg,469900,1 month ago
2023-03-10 20:46:25.239832,f8nV6acWTv4,https://www.youtube.com/watch?v=f8nV6acWTv4,SHUNYA SE ALAKH TAK - Official Teaser | RELEASING on 10 Million 🚀 ft. @Alakh.Pandey,https://i.ytimg.com/vi/f8nV6acWTv4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDxiZYB8fRQ-rv62AZLSBN4BoDksA,1495598,1 month ago
2023-03-10 20:46:25.239832,b4gM-03VDZg,https://www.youtube.com/watch?v=b4gM-03VDZg,The World's Biggest EDUCATIONAL FESTIVAL is Back 🚀 Check Description !!,https://i.ytimg.com/vi/b4gM-03VDZg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCgqU_6Z0UmsiHfi6ikqgSXPkC7SQ,306948,2 weeks ago
2023-03-10 20:46:25.239832,K6vM_j7V2L8,https://www.youtube.com/watch?v=K6vM_j7V2L8,#TyoharTaiyariKa Official Song | Happy Vishwas Diwas ♥️ LIVE Today @8PM,https://i.ytimg.com/vi/K6vM_j7V2L8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwn7kIaYOEy4Ge1ZevZXm_DPHDow,579917,10 days ago
2023-03-10 20:46:25.239832,HV3AY2iZf2I,https://www.youtube.com/watch?v=HV3AY2iZf2I,NEW WORLD of PhysicsWallah 🤯 Launching KHAZANA | 3D Model | POLL in Class | LIVE Video Call & more.,https://i.ytimg.com/vi/HV3AY2iZf2I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJLyt7Ul3ev6sxy-FuXac2yWrhtQ,620561,6 days ago
2023-03-10 20:47:34.944908,dLhIlp_ahGQ,https://www.youtube.com/watch?v=dLhIlp_ahGQ,PW Launching NEET PG 🔥🔥 @PWMedEd,https://i.ytimg.com/vi/dLhIlp_ahGQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFTyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDvwwVXeYc62SagGFdr1CudtuS31w,469900,1 month ago
2023-03-10 20:47:34.944908,f8nV6acWTv4,https://www.youtube.com/watch?v=f8nV6acWTv4,SHUNYA SE ALAKH TAK - Official Teaser | RELEASING on 10 Million 🚀 ft. @Alakh.Pandey,https://i.ytimg.com/vi/f8nV6acWTv4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFTyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCT-vpkZMf-HZZJSCcf8rvcXQtafw,1495598,1 month ago
2023-03-10 20:47:34.944908,b4gM-03VDZg,https://www.youtube.com/watch?v=b4gM-03VDZg,The World's Biggest EDUCATIONAL FESTIVAL is Back 🚀 Check Description !!,https://i.ytimg.com/vi/b4gM-03VDZg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFTyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDoYFZVriddmSrFgpzODZhfGbXPhA,306948,2 weeks ago
